Time[yr],single_sup_earth_3.0au,single_sup_earth_5.0au,single_sup_earth_7.0au,single_sup_earth_10.0au,single_nep_3.0au,single_nep_5.0au,single_nep_7.0au,single_nep_10.0au,single_sat_3.0au,single_sat_5.0au,single_sat_7.0au,single_sat_10.0au,single_jup_3.0au,single_jup_5.0au,single_jup_7.0au,single_jup_10.0au,single_sup_jup_3.0au,single_sup_jup_5.0au,single_sup_jup_7.0au,single_sup_jup_10.0au
245375.11066398167,0.014919076172105195,0.014926538969542213,0.014926249145807535,0.014926836121630038,0.015901202592608077,0.016414440289998944,0.015010300427013235,0.014905368809021269,0.0035678918649574287,0.005993146583436415,0.007878091613459315,0.010926794763258307,0.0009170016455968266,0.004705842501938173,0.0065741311293489035,0.009400761988930362,3.583020707531581e-05,0.002868096651320373,0.005856309258850834,0.00934771885133745
286831.6813342009,0.013281163637334448,0.013302640738181104,0.01330214305187627,0.013300322824055688,0.01566247047159497,0.015076103985681488,0.01345480681227551,0.013326934357536624,0.003982033867063306,0.00643268715283507,0.008183969163582328,0.010955902195947886,0.0009410370887322772,0.00479814719460836,0.006393936914747211,0.008829321446293559,4.032239399798243e-05,0.002778020022134897,0.005640400388940758,0.008783647900896807
335292.4149249553,0.011193025424633074,0.01121603498546786,0.011214732619059475,0.011212723920856482,0.013843954500049938,0.01278837069521599,0.011374784788318326,0.011255378012844375,0.0044649057456243035,0.00697520682171715,0.008595196019451579,0.011100411040451674,0.0009774444796917248,0.004974651928675411,0.00627997531306379,0.008285504775266794,4.54903381092997e-05,0.0026856992338080143,0.00548678473798625,0.008214333789970829
391940.6774847221,0.00922449383213253,0.009247759497757913,0.009246781665263604,0.00924511111806936,0.01155140151234113,0.010531307232646836,0.00938374210195514,0.009289076937791796,0.007566161354012002,0.0017689494503299041,0.011824147957901987,0.0138545755041799,0.001284509056633798,0.001455284260427625,0.0016191318375913255,0.001858425222563409,5.5915772561365706e-05,0.004481326046609668,0.0014441407479600654,0.0018118720701419955
458159.7669054491,0.007180763761453379,0.007198268243023609,0.007197540527626556,0.007196464378605105,0.008904323348483234,0.008142157593155286,0.007294066255650655,0.007233894147230302,0.008502168073788008,0.0019938523136118214,0.002231886375307357,0.0025458132068645334,0.0013747883417566387,0.0016405262412341193,0.0017784676700953739,0.00196432302356897,6.284738981621185e-05,0.004502059563358141,0.0015487862133660713,0.0018898623099616874
535566.6917706897,0.005610844195950704,0.005622446238264245,0.005622046423320315,0.0056215366564699165,0.006725240572132862,0.006277111472087871,0.005680075286392361,0.005650326441588249,0.009556430361643775,0.002261024086687158,0.002500750914864791,0.00279833285046005,,0.001862794901560716,0.0019959363408023068,0.002136587670945822,7.05007426922144e-05,0.004607356265888929,0.001661767939016734,0.002030869633369403
626051.6572014828,0.004635527529258887,0.004641714987366097,0.004641539044991205,0.004641360182779941,0.005241482097356531,0.005085552199786458,0.004667251165764941,0.004661560235287632,0.010727599315179748,0.002566389453807383,0.002821829528972808,0.003131403781073794,,0.0021121910761799922,0.0022660705859661734,0.0023485422020952385,7.8817585337565e-05,0.0008127334420209298,0.0017628587521993921,0.0021830862248286564
731824.2219076181,0.004349625307369931,0.004351213771712548,0.004351198137248491,0.004351524425472153,0.0045674192153420945,0.004667230149112189,0.004349655084934567,0.004362181449788394,0.01201394718615556,0.002904547683431624,0.003192744154861815,0.003520902713792129,,0.0023159998882830157,0.0025766485426733654,0.002577585624184864,8.787384994335401e-05,0.0008675617571959338,0.0018048980177296503,0.00231310728901013
855467.2535565684,0.004564583624792395,0.004563074840473136,0.004563444812254014,0.0045641344935417605,0.004625207008961074,0.0048433166088081014,0.004545825091420763,0.004569846042818959,0.013413818944063904,0.0032340848456845483,0.003567647575329791,0.003967794308436301,,0.0025091237232826025,0.0028158894439608284,0.0028147719508508917,9.761379290240679e-05,0.0009409558317694522,0.0018956881592487873,0.0023635186345283277
1000000.0,0.004888527973702317,0.004889402701680257,0.004890220441820525,0.004891353409388621,0.004912241731229061,0.00516931595542125,0.0048619321327281195,0.004893620315452485,0.01490924289033524,0.0035262439836752923,0.003917271145595924,0.004370635913326981,,0.0027039965337427585,0.0030400893571053134,0.002999460992783143,0.00010779962546880739,0.0010137559159100196,0.002030197481336482,0.002447747706484704
